station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
SMA,20191201,23,0,100,949.9,2.4,0,1.8,0.3,3.1,88.4
SMA,20191202,16,0,100,957,0,0,1.4,-1.5,3.2,84.4
SMA,20191203,75,0,50,959.5,0,305,-0.7,-2.8,2.8,80
SMA,20191204,30,0,100,955.1,0,0,-1,-3.4,0.3,86.6
SMA,20191205,41,0,92,956.7,0,43,0,-0.9,2.2,92.4
SMA,20191206,67,0,71,954.6,0.4,287,2.5,-1,8.8,82.1
SMA,20191207,41,0,88,953.8,0.5,82,8,5,10.3,69.2
SMA,20191208,61,0,92,949.4,0.9,161,7.9,5.2,10.1,70.4
SMA,20191209,22,0,100,945.1,5.5,29,5.7,3.3,9.3,78
SMA,20191210,75,0,42,959.1,0,381,2.1,-1.2,5,70.9
SMA,20191211,20,0,96,948.2,4.6,0,1.2,-1.5,3.5,78.7
SMA,20191212,43,0,75,938.7,1.1,155,1.6,-1.4,4.5,83.8
SMA,20191213,26,1,92,925.5,2.8,23,2.5,-0.3,4.8,80.8
SMA,20191214,41,0,63,937.7,0.1,131,6.8,3.4,9.1,71.5
SMA,20191215,38,0,67,944.3,0,92,9.1,5.6,12.9,70.7
SMA,20191216,44,0,58,944.7,0,118,5.8,4.1,8.7,79.8
SMA,20191217,30,0,75,943.8,0,24,7.9,4.8,11.4,71.2
SMA,20191218,43,0,71,952.4,0,143,8.1,5.2,11.9,78.4
SMA,20191219,54,0,83,947.3,0,231,6.3,3.7,10.2,87.5
SMA,20191220,18,0,100,932.1,9.7,0,7.5,2.7,13.4,76.4
SMA,20191221,24,0,96,930.6,2.8,34,4.9,2.6,7.4,92
SMA,20191222,18,0,100,929.8,6.5,0,5.1,3.6,6.9,87.9
SMA,20191223,13,0,100,948.3,3.7,0,4.7,3.8,5.4,85.6
SMA,20191224,12,0,88,953.1,7.4,0,5.6,3.2,8.5,83.4
SMA,20191225,29,0,96,956.7,2,55,5.7,3.5,7.4,83.7
SMA,20191226,26,0,92,958.9,5.3,3,2.7,0.8,4.9,91.4
SMA,20191227,11,0,96,960.7,6.5,0,4.9,3.8,5.6,94.7
SMA,20191228,38,0,83,969.3,0,76,1.8,-0.8,5.1,90.3
SMA,20191229,60,0,21,969.3,0,355,-0.9,-2.7,0.9,86.7
SMA,20191230,36,0,79,967.1,0,12,-1.1,-2.8,0.6,91.2
SMA,20191231,37,0,100,966.8,0,2,-0.4,-2.5,1.6,96.2
SMA,20200101,16,0,100,965.5,0,0,-1.9,-2.9,-0.9,96.2
SMA,20200102,25,0,96,963.6,0,0,-1.2,-2.1,-0.3,94.6
SMA,20200103,50,0,67,961.7,0.9,143,3,-0.9,6.2,87.3
SMA,20200104,19,0,96,965.8,0.5,0,4.9,2.1,6.9,80.7
SMA,20200105,74,0,4,967.8,0,460,1.6,-1,5.8,82.7
SMA,20200106,55,0,46,962.8,0,257,0.1,-2.1,4.2,91.8
SMA,20200107,32,0,79,963.7,0,76,3,-0.8,5.5,83.9
SMA,20200108,60,0,63,963.8,0,268,3.1,-1.1,7.5,81.6
SMA,20200109,70,0,42,956.8,0,438,6.2,1.8,10.6,52.9
SMA,20200110,57,0,71,958.2,0,240,7.6,5,10.3,65.2
SMA,20200111,46,0,79,965.2,0,82,3.9,0.1,6.7,86.1
SMA,20200112,74,0,33,962.1,0,325,1.7,-0.7,5.8,87.8
SMA,20200113,55,0,63,956.6,0,139,1.4,-0.9,4.9,81.5
SMA,20200114,79,0,54,953.4,0,431,4.3,-0.5,9.4,62.9
SMA,20200115,81,0,42,956.6,0,433,7,1.7,11.6,56.9
SMA,20200116,80,0,46,961.2,0,478,6.2,2.1,10.7,66.3
SMA,20200117,38,0,83,956.9,4,102,4.6,1.2,8.3,81.4
SMA,20200118,58,0,63,961.3,0,178,3.4,0,6,78.5
SMA,20200119,76,0,67,967.5,0,233,0.5,-1.1,3.6,80.4
SMA,20200120,86,0,58,973.4,0,384,-0.4,-2.4,2.7,78.5
SMA,20200121,79,0,46,971.2,0,423,-1.8,-4,1.7,83.6
SMA,20200122,34,0,100,966.7,0,0,-2.8,-4.2,-1.4,94.5
SMA,20200123,17,0,100,962.2,0,0,-2.8,-3.3,-2.1,91.6
SMA,20200124,64,0,71,958.4,0,212,-0.5,-3,3.7,91.1
SMA,20200125,66,0,54,955.9,0,219,0.1,-2.1,4.1,94.7
SMA,20200126,74,0,58,954.1,0.7,260,2.3,-1.2,6.2,88.7
SMA,20200127,65,0,79,949,4.4,255,5.5,2.9,8,79.3
SMA,20200128,26,0,100,941.4,5.6,6,4.1,1.3,6.1,79.6
SMA,20200129,21,0,92,948.9,1.3,2,3.2,1.3,4.8,85.8
SMA,20200130,85,0,88,951.6,5.6,316,4.9,1.6,8.1,79.9
SMA,20200131,74,0,67,952,0,259,9.3,5.2,13.9,83.7
SMA,20200201,52,0,67,949.8,9.1,148,9.4,4.9,12.7,79.2
SMA,20200202,19,0,100,952.5,6.8,0,10.7,8.4,13.2,81.1
SMA,20200203,18,0,100,952.8,13.7,0,12.6,10.5,15.5,69.9
SMA,20200204,46,0,96,951.8,0.2,48,4.3,0.9,16,78
SMA,20200205,70,0,58,965.8,0,218,2.1,-1.6,5.9,68.1
SMA,20200206,113,0,38,964.2,0,531,0.4,-2.8,5.6,71.5
SMA,20200207,118,0,13,960.1,0,536,1,-2.8,6.5,70.9
SMA,20200208,101,0,21,959,0,429,3,-1.4,8.9,68.8
SMA,20200209,112,0,42,955.1,0,419,7.5,1.5,11.1,52.7
SMA,20200210,46,0,92,945.3,12.9,67,10,5.8,13.2,64
SMA,20200211,42,0,58,949.7,8.5,22,4.4,1.1,9.4,77.7
SMA,20200212,54,0,96,955.8,0,52,3.5,1,5.4,69.3
SMA,20200213,42,0,83,948.2,13,12,3.5,0,7,74
SMA,20200214,75,0,75,957.3,0.3,129,5.5,2.5,9,78.8
SMA,20200215,126,0,50,958.4,0,476,5.3,0,10.9,73.4
SMA,20200216,72,0,88,954,0,139,10.1,4.2,15.1,48.2
SMA,20200217,50,0,88,955.7,7.4,97,8.9,3.4,12.8,71.1
SMA,20200218,105,0,58,962.3,0,368,5.5,3,9.2,62.5
SMA,20200219,71,0,88,958.8,2.5,170,4.5,3,6.9,65.8
SMA,20200220,129,0,54,956.9,1.1,439,6.3,2.6,10.8,63
SMA,20200221,126,0,58,963.3,0,372,5.1,2.5,9.1,64.3
SMA,20200222,148,0,38,963.8,0,547,7.2,0.3,13.5,61.2
SMA,20200223,56,0,100,960.7,0,15,12.8,8.4,16.1,41.1
SMA,20200224,143,0,54,955,0,471,13.6,10.4,18,55.2
SMA,20200225,71,0,71,942.5,13,87,7.9,3.8,12.7,67.9
SMA,20200226,83,0,88,941.2,5.3,126,1.4,-0.2,5.2,81.4
SMA,20200227,42,0,83,941.1,6.7,112,1.7,-0.6,4.8,78.7
SMA,20200228,161,0,63,952.7,0.7,461,4.1,0.8,7.7,53.8
SMA,20200229,101,0,88,940.3,17.8,136,7.9,3.6,13.9,63.3
SMA,20200301,167,0,42,937.6,0.8,482,7.5,3.9,13.2,71
SMA,20200302,46,0,92,929.2,4.6,0,4.6,1.5,7,76.6
SMA,20200303,138,0,92,940.7,0.6,323,3.9,1.9,8.2,67.2
SMA,20200304,148,0,79,947.8,0.9,325,4.1,0.5,8.5,69.5
SMA,20200305,23,0,100,935.2,13.9,0,4.7,2.8,7,88.2
SMA,20200306,44,0,100,937.8,1.2,1,4.7,2.6,7.1,71.4
SMA,20200307,73,0,63,953.8,0,59,3.4,0.4,6.7,72.8
SMA,20200308,169,0,29,953.8,1.8,523,4.7,-0.3,9.9,63.4
SMA,20200309,80,0,79,951.9,3.1,101,4.9,3,7.5,81.5
SMA,20200310,25,0,100,953.7,7.4,0,4.6,2.3,7.6,86.7
SMA,20200311,132,0,75,955.3,0,233,11.9,6.3,17.9,72.3
SMA,20200312,136,0,63,952.1,0.1,210,11.5,7.9,17,69.4
SMA,20200313,137,0,71,955.6,0,307,6.9,2.3,11.4,62.2
SMA,20200314,107,0,67,955.3,0,168,5.1,1.2,9.1,64.5
SMA,20200315,209,0,21,952.6,0,653,7.1,0.9,14.5,61.1
SMA,20200316,204,0,17,955.9,0,640,10.2,4.1,17.2,53.9
SMA,20200317,177,0,38,963.9,0,466,10.8,5.8,17.3,62.4
SMA,20200318,207,0,4,961.7,0,666,11.4,4.9,18.1,65.1
SMA,20200319,207,0,8,957.9,0,661,12.2,6.3,19,65
SMA,20200320,181,0,58,954.6,0,442,12.3,7.4,18.3,64.3
SMA,20200321,80,0,96,952.3,0,37,6.2,2.9,10,87.9
SMA,20200322,112,0,63,956.2,0,238,3,-1.4,8.3,67.4
SMA,20200323,237,0,4,960.8,0,683,1.2,-3.5,7.8,45.9
SMA,20200324,238,0,4,958.9,0,689,1.5,-3.5,7.8,43.7
SMA,20200325,223,0,38,952.9,0,619,1.9,-2.3,7.7,47.9
SMA,20200326,158,0,58,948.8,0,357,1,-3,5.5,61.4
SMA,20200327,202,0,33,949.1,0,566,5.4,-1.3,11.8,61.7
SMA,20200328,223,0,13,951.1,0,661,9.3,2.8,16,58.1
SMA,20200329,53,0,88,952.6,5.7,2,4.3,0.4,8.1,77.8
SMA,20200330,65,0,88,955.9,0,45,0.5,-1.4,2.6,75.5
SMA,20200331,258,0,0,957,0,716,2.3,-3.3,8.6,49.9
SMA,20200401,258,0,8,952.2,0,719,3.8,-2.6,10.8,50.5
SMA,20200402,250,0,13,947.4,0,709,7.1,0,14.4,49.4
SMA,20200403,253,0,21,951.3,0,706,7.9,2.2,13.3,45.5
SMA,20200404,258,0,4,955.9,0,724,8.8,1.7,15.5,51
SMA,20200405,268,0,0,955.6,0,733,10.7,3,18.4,48.1
SMA,20200406,264,0,0,958.3,0,727,13.2,6.1,21.4,45.6
SMA,20200407,263,0,4,961.4,0,733,14.4,7.4,22,44.1
SMA,20200408,263,0,8,959.4,0,733,14.5,7.8,21.9,44.1
SMA,20200409,227,0,17,957.8,0,508,14.6,8.9,21.5,45
SMA,20200410,267,0,0,957.3,0,739,15,8.4,22.4,43.7
SMA,20200411,268,0,0,956.8,0,743,15.3,8.8,22.3,45.7
SMA,20200412,246,0,25,952.2,0,540,16.2,8.8,23.7,43.9
SMA,20200413,231,0,42,949.7,0.1,495,15,6.9,20.9,46.2
SMA,20200414,290,0,8,955.6,0,735,6.7,2.8,11.7,43.2
SMA,20200415,287,0,17,956.2,0.1,762,9.4,0.1,18.6,44.7
SMA,20200416,265,0,21,953.5,0,736,14.3,6.4,22.2,48.8
SMA,20200417,269,0,29,951.2,0,694,16.7,10.3,23.6,48.8
SMA,20200418,274,0,13,951.3,0,717,16.9,11.2,23.9,54.1
SMA,20200419,210,0,54,948.2,0,444,16,9.9,21.2,60.7
SMA,20200420,254,0,71,945.1,0,591,13.6,10.1,18.1,59.2
SMA,20200421,161,0,79,945,0,177,12.3,8.4,18.9,52.7
SMA,20200422,298,0,8,949,0,778,14.3,7.5,21.6,40.5
SMA,20200423,300,0,0,952.5,0,778,14.3,7.3,21.6,41.6
SMA,20200424,262,0,33,949.4,0.2,591,15.8,8.4,22.6,47.6
SMA,20200425,256,0,58,945.2,0,522,16.7,10.5,22.6,50.5
SMA,20200426,238,0,79,945.1,0.7,400,14.2,9.6,21.5,56.5
SMA,20200427,296,0,21,945.5,1.4,750,16,10.1,22.5,59.3
SMA,20200428,62,0,100,944.2,17.2,0,11.7,8,14,89.7
SMA,20200429,146,0,75,946.2,1,193,10.6,7.3,16.3,77.4
SMA,20200430,48,0,96,944.5,5.8,2,9.6,8.7,10.8,85.3
SMA,20200501,85,0,88,943.2,21.2,21,9.3,7.8,11.1,84.1
SMA,20200502,119,0,100,948.1,12.3,30,9.2,6.2,14.3,87.2
SMA,20200503,268,0,50,953.4,0.1,503,11,4,17.2,71.7
SMA,20200504,259,0,67,951.8,0.1,458,15.4,9.6,21.2,67.5
SMA,20200505,39,0,96,951.4,16.4,0,10.7,8.1,12.9,91.4
SMA,20200506,253,0,58,955.9,0,488,10.5,6.5,15.8,67.3
SMA,20200507,333,0,17,957.1,0,800,13.2,4.8,21.3,54.6
SMA,20200508,298,0,38,952.6,0,710,17.7,10.3,25.1,61.9
SMA,20200509,297,0,17,947.5,3.4,730,19.6,14.9,24.9,58.1
SMA,20200510,257,0,50,942.1,0.1,424,18.2,13.7,24.1,72.1
SMA,20200511,58,0,100,938.6,12.4,26,10.8,1.5,16.5,85.6
SMA,20200512,230,0,79,949.3,0.1,269,6.6,2,12.3,75.7
SMA,20200513,91,0,96,944.5,6.6,3,8.7,6.7,11.3,87.2
SMA,20200514,72,0,100,946.7,0.8,0,8.4,6.7,9.6,88.5
SMA,20200515,100,0,92,950.8,0.2,76,9.2,6,12.3,83
SMA,20200516,280,0,50,954.9,0,462,11.5,5.1,18.1,71
SMA,20200517,342,0,13,955.9,0,836,14.6,7.3,21.3,54.1
SMA,20200518,340,0,4,957.4,0,832,16.5,8.6,23.3,51
SMA,20200519,313,0,29,955,0,670,18.2,11.2,24.2,51.5
SMA,20200520,301,0,33,954.9,0,643,18,13.1,22.7,53.3
SMA,20200521,332,0,13,956.3,0,767,18,10.8,24.1,57
SMA,20200522,247,0,67,957.9,0,489,19.7,13.1,26.2,57.6
SMA,20200523,111,0,83,960.6,13.1,154,14.4,6.8,24.1,81.7
SMA,20200524,292,0,54,966,0,512,12.9,6.9,19.1,66.3
SMA,20200525,301,0,38,966.1,0,616,13.8,8.4,19.2,61.8
SMA,20200526,333,0,17,966,0,805,14.4,8.9,20,57.7
SMA,20200527,365,0,8,964.9,0,846,15.1,7.7,21.5,51.3
SMA,20200528,294,0,83,961.5,0.3,479,15.2,10.1,22,58.5
SMA,20200529,358,0,8,957.1,0,822,13.9,8.5,19.4,53.7
SMA,20200530,307,0,54,954,0,736,13.7,8.1,19.3,55.4
SMA,20200531,352,0,21,953.1,0,850,14.3,7.6,20.2,51.9
SMA,20200601,361,0,13,953.4,0,849,17,9.3,24.2,49.6
SMA,20200602,359,0,13,950.9,0,834,18.4,11.2,24.9,48.8
SMA,20200603,285,0,58,942.6,7.3,523,18.2,13.9,25.5,59.9
SMA,20200604,40,0,100,935.7,25.8,0,12.9,10.5,14.8,93.6
SMA,20200605,127,0,96,938.7,2.2,40,12.6,9.6,16.5,77.2
SMA,20200606,137,0,96,941.7,8.5,56,14.9,11.3,20.2,76
SMA,20200607,89,0,100,945.7,4.4,0,10.8,9.5,12.8,89.8
SMA,20200608,239,0,92,947.3,8.8,234,13.1,9.4,19.3,75.7
SMA,20200609,64,0,100,948.4,0.5,0,11.9,10.1,14.6,90
SMA,20200610,74,0,100,947.8,18.8,0,12.5,11.4,14.9,91.9
SMA,20200611,240,0,58,944.6,0,419,14.5,11.3,19.9,81.1
SMA,20200612,358,0,17,942.2,0.1,843,18.6,10.5,26.8,62.4
SMA,20200613,275,0,63,947.9,8.5,416,16.8,11.9,24.9,73.9
SMA,20200614,52,0,100,952.9,0.3,0,13.4,11.7,15.6,88.4
SMA,20200615,160,0,88,953.9,0,155,15.8,12.8,20.1,76.3
SMA,20200616,218,0,79,951.3,0,292,16.3,13.3,21.1,78.2
SMA,20200617,67,0,100,948.5,22,0,13.5,11,14.9,91.5
SMA,20200618,228,0,71,950.3,6,357,14.4,10.9,20.3,81.5
SMA,20200619,110,0,100,954.5,0.2,38,13.1,11.2,16,88.1
SMA,20200620,273,0,54,956.6,0,530,16.2,11.7,21,70.2
SMA,20200621,265,0,29,957.2,0,559,18.2,13.2,23.8,64
SMA,20200622,212,0,54,959.2,0,297,19.1,15.6,24.3,66.3
SMA,20200623,357,0,8,957.7,0,855,20.5,13.3,26.6,58.3
SMA,20200624,359,0,38,955.4,0,850,21,14.4,27.2,52.7
SMA,20200625,353,0,8,952.9,0,848,20.9,14,27.4,54.3
SMA,20200626,186,0,63,950.9,0.7,247,19.7,15.9,26.9,75.3
SMA,20200627,257,0,42,951.5,1.3,494,20.4,16.3,27.7,74
SMA,20200628,159,0,92,952.9,27.7,129,19.4,14.2,25.6,75.4
SMA,20200629,200,0,71,951.6,2.1,361,16.9,13.5,22.6,81.4
SMA,20200630,346,0,13,950.3,0,847,19.2,13,26.3,63.4
SMA,20200701,341,0,21,948.3,14,771,21.6,15.8,29.9,68.6
SMA,20200702,186,0,79,950.7,1.6,216,18.7,15.8,24,82
SMA,20200703,113,0,92,955.1,0,14,16.1,13.5,19.5,78.9
SMA,20200704,318,0,58,956.3,0,628,18.9,13.4,24.9,64
SMA,20200705,349,0,17,954.7,0,814,21.6,15.3,28.2,62.8
SMA,20200706,178,0,63,954,0,350,18.2,12.3,21.1,58.4
SMA,20200707,359,0,8,955.2,0,855,16.9,9.6,22.7,50.2
SMA,20200708,346,0,21,954.2,0,776,19.7,12.6,26.8,52.6
SMA,20200709,320,0,38,952.9,0,818,22.6,15.9,29.7,51.8
SMA,20200710,309,0,58,951.1,22.1,668,22.6,15.6,29.6,59
SMA,20200711,142,0,79,956.9,0,167,16.1,12.5,19.9,85.8
SMA,20200712,349,0,25,958.4,0,815,17.4,11.4,23.5,62.9
SMA,20200713,342,0,38,955.5,0,817,18.2,11.8,24.2,54.6
SMA,20200714,331,0,38,951.1,0,683,19.6,13.3,25.7,51.7
SMA,20200715,110,0,100,951.2,8.4,1,16.6,14.1,20.3,76.5
SMA,20200716,52,0,100,954.6,7.5,1,14.8,13.8,16.9,90.4
SMA,20200717,111,0,96,955.1,0,2,15.6,13.3,18.6,86.8
SMA,20200718,343,0,25,954.5,0,833,17.6,11.9,23.3,65.1
SMA,20200719,335,0,4,952.7,0,811,19.6,12.2,26.5,60.6
SMA,20200720,335,0,13,953.3,0,809,22.1,15.4,29.1,55.9
SMA,20200721,212,0,46,955.8,0,303,21.4,16,26.7,65.7
SMA,20200722,232,0,54,955.1,0,369,21.7,17,26.7,68.9
SMA,20200723,281,0,29,951.7,0,608,22,17.2,27.2,57.1
SMA,20200724,148,0,83,950.7,1.1,190,18.3,16.3,22.3,68.1
SMA,20200725,304,0,25,950.6,1,681,20.9,14.9,26.9,60.6
SMA,20200726,241,0,67,951.5,0,439,20.8,16.1,25.9,65
SMA,20200727,327,0,4,952.1,0,837,23.1,15.6,30.1,60.6
SMA,20200728,241,0,58,951.4,1.1,485,24.4,21.1,29.9,58.1
SMA,20200729,310,0,38,954.7,0,716,22.2,17.7,27.9,54.4
SMA,20200730,314,0,13,954.7,0,817,23.5,15.7,31,54.1
SMA,20200731,311,0,8,953.1,0,800,26.5,19.7,33.6,58.2
SMA,20200801,197,0,42,952.1,1.3,426,24.5,17.9,30.4,60.9
SMA,20200802,124,0,88,951.4,8,18,19.2,16.3,24.4,83.5
SMA,20200803,58,0,100,948.3,32.3,0,15.2,11.8,18.1,93.2
SMA,20200804,100,0,92,952.1,4,43,13.3,11.5,16.7,92.8
SMA,20200805,302,0,21,953.6,0,680,16.2,10.3,22.8,72
SMA,20200806,316,0,33,955.1,0,813,19,11.9,25.8,68.8
SMA,20200807,310,0,4,955.7,0,810,21.8,14.7,28.6,69.4
SMA,20200808,309,0,8,956.3,0,800,22.6,16.9,29,63.2
SMA,20200809,307,0,13,953.9,0,803,23,17,29.8,59.5
SMA,20200810,275,0,33,951.5,0,578,23.5,18.2,30.8,61.6
SMA,20200811,270,0,33,952.7,2.8,634,23.5,19.4,30.6,66.2
SMA,20200812,259,0,29,952,0,602,24.3,18.7,31.2,64.5
SMA,20200813,139,0,67,952.1,0.9,248,21.5,18.1,25.7,68.7
SMA,20200814,166,0,83,952.3,0,192,20.4,17.9,25.2,72.9
SMA,20200815,235,0,50,950.8,0,556,21.3,16.5,27,71.3
SMA,20200816,264,0,58,947.9,12.7,633,22.2,16.4,29.1,65.6
SMA,20200817,191,0,75,949.3,6.7,352,18.6,15.7,23.6,80.4
SMA,20200818,226,0,67,949.9,0.6,466,18.8,15,23.8,72.9
SMA,20200819,236,0,42,948.1,0,524,20.2,14.9,25.1,68.9
SMA,20200820,278,0,46,948.1,0,679,24.5,18.5,31,58.5
SMA,20200821,278,0,17,950.4,0,759,25.6,18.9,32.7,56.5
SMA,20200822,80,0,96,955.6,6,86,19.6,17.7,22.7,78.2
SMA,20200823,166,0,63,955.6,0,225,18.9,16.6,22.3,61.9
SMA,20200824,235,0,46,953.9,0,526,17.7,13.8,22.4,55.3
SMA,20200825,235,0,58,950.6,0,521,19.1,12.3,25.3,61.1
SMA,20200826,235,0,54,952.6,0,520,22,15.8,26.2,45.7
SMA,20200827,231,0,58,952.1,0,568,18.7,13.7,24.5,64
SMA,20200828,115,0,88,943.9,7.5,179,17.5,12.7,23.4,77.6
SMA,20200829,29,0,100,943.4,18.9,0,13.3,12.4,14.2,94.5
SMA,20200830,16,0,100,946.7,34.9,0,11.3,8.8,13,95.2
SMA,20200831,159,0,96,952.7,0.2,180,13.6,9.6,19,82.2
SMA,20200901,112,0,88,951.8,0,137,14,11.2,17.8,82.5
SMA,20200902,210,0,46,953.3,0,441,14.5,11.2,20.3,75.9
SMA,20200903,256,0,29,958.3,0,690,16.3,10.6,22.5,70.4
SMA,20200904,252,0,29,959.6,0,729,19.3,13.1,26.2,69
SMA,20200905,215,0,38,954.7,0,525,20.6,16.1,26.5,64.3
SMA,20200906,45,0,100,954.4,5.2,0,14.7,12.4,16.6,82.2
SMA,20200907,194,0,67,957.6,0,458,14.4,11.2,19.4,75.1
SMA,20200908,246,0,17,961.7,0,726,15.6,9.5,22.3,74.7
SMA,20200909,241,0,38,958.7,0,716,18,12.2,25.2,74.4
SMA,20200910,231,0,25,954.7,0,681,18.4,13.6,24.1,70.1
SMA,20200911,219,0,21,952.6,0,610,18.2,13.9,24.1,77.5
SMA,20200912,210,0,21,956.3,0,649,19.2,14,25.8,75.9
SMA,20200913,222,0,4,961,0,683,19.8,14.4,26,73.8
SMA,20200914,220,0,13,960.3,0,695,20.5,14.7,28.3,74.8
SMA,20200915,221,0,0,957.4,0,677,21.4,16.1,28.5,70.5
SMA,20200916,165,0,50,955.6,0,400,20.5,16,26.7,68.8
SMA,20200917,208,0,21,955.8,0,658,19.8,14.6,25.1,71.5
SMA,20200918,165,0,58,956.2,0,370,17.9,14.2,22.4,79.9
SMA,20200919,106,0,92,953.3,0,120,16.8,13.2,21.6,86.7
SMA,20200920,173,0,58,950.5,0.9,419,18.3,14.4,23.8,80.8
SMA,20200921,190,0,83,951.2,0,475,18.8,14.7,24.7,74.2
SMA,20200922,133,0,67,948.4,1.7,171,18.5,14.7,23.2,76.8
SMA,20200923,85,0,96,946.1,1.3,71,16.3,14.4,20.2,81.6
SMA,20200924,101,0,100,943.6,12,85,15.7,12.6,19.6,83.4
SMA,20200925,25,0,96,939.2,4.4,0,8.6,6.6,12.8,85.2
SMA,20200926,48,0,92,940.5,5,0,6.7,5.5,8.6,80.4
SMA,20200927,98,0,92,941,0,120,8.4,5.9,11.9,70.2
SMA,20200928,170,0,50,947.6,3.2,425,10,5.4,15,75
SMA,20200929,36,0,100,954.1,1.9,0,10.6,9.1,12.3,88.4
SMA,20200930,146,0,50,950.5,0,373,11.2,7.9,16.6,89.1
SMA,20201001,108,0,100,942.7,0.1,154,12.6,9.5,16.9,85.4
SMA,20201002,57,0,96,927.6,4.1,38,13.6,10.1,19.9,79.1
SMA,20201003,117,0,54,930.5,8.3,356,9.3,5.8,12.9,85.9
SMA,20201004,152,0,67,936.9,3.1,337,11.8,8.5,16.1,67.3
SMA,20201005,75,0,88,944.1,0.7,91,10.3,8.4,12.5,76.6
SMA,20201006,95,0,92,945.9,2.2,146,11.9,9.7,15.6,72.1
SMA,20201007,71,0,92,953.2,1.4,59,10.4,9.1,12.1,80.5
SMA,20201008,144,0,63,958.2,0,417,12,7.9,17.2,76.7
SMA,20201009,141,0,46,956.8,1.1,391,12.9,9.3,18.1,81.9
SMA,20201010,38,0,96,956.8,7.5,1,10.1,7.3,13.2,88
SMA,20201011,89,0,96,955,3.2,146,6.9,3.8,9.8,84.6
SMA,20201012,63,0,92,954.5,0,6,6,3.3,8.6,86.5
SMA,20201013,129,0,75,947.2,0,375,6.4,3.7,10.9,79.5
SMA,20201014,147,0,63,946.4,0,408,6.4,3.3,10.7,77.4
SMA,20201015,25,0,100,947.9,1.8,0,5.7,4.6,6.8,89.3
SMA,20201016,35,0,100,951.5,6.5,0,7,5.7,8.2,95.3
SMA,20201017,67,0,100,953.1,0,43,7.1,5.5,9.2,88.2
SMA,20201018,89,0,83,956.9,0,74,7.5,5.4,10.7,80.6
SMA,20201019,108,0,46,956.2,0,303,6.5,3.4,11.6,88.9
SMA,20201020,105,0,75,951.4,0,280,9,3.6,15.1,79.1
SMA,20201021,51,0,67,948.5,0,61,11.7,7.9,15.7,73.6
SMA,20201022,85,0,79,953.2,6,169,12.7,8.7,17.6,78.4
SMA,20201023,16,0,100,951.7,16.8,0,11.9,10.6,13,97.2
SMA,20201024,87,0,79,953.4,0,231,11.1,7.3,15.2,86.4
SMA,20201025,122,0,-,945.3,2,472,10.2,6,15.4,83.2
SMA,20201026,7,0,96,943.7,15.4,0,6.1,3.9,10.4,92.1
SMA,20201027,76,0,67,947.7,0.9,150,7.3,5,10.8,80.3
SMA,20201028,53,0,67,951.4,4.9,119,9.5,6.9,12.9,81.3
SMA,20201029,25,0,67,957,6.4,0,10.3,9.2,11.1,86.9
SMA,20201030,102,0,46,960.6,0,384,11.4,7.3,15.6,78.1
SMA,20201031,82,0,54,958.5,0,245,7.7,4.9,11.6,94.2
SMA,20201101,41,0,100,956.4,1.1,4,10.1,5.6,13.5,90.7
SMA,20201102,103,0,50,955.1,0.1,406,16.8,12.3,21.4,65.7
SMA,20201103,18,0,100,959.3,8.4,0,11.3,7.8,16.7,87.4
SMA,20201104,16,0,100,963.1,0.4,0,6.4,5.5,7.9,89.5
SMA,20201105,17,0,96,967.3,0,0,7.6,6.1,8.6,86.2
SMA,20201106,64,0,67,964.8,0,167,7.1,6,9.9,86.4
SMA,20201107,75,0,54,960.9,0,238,6.7,4.7,10.1,90.8
SMA,20201108,71,0,63,959.3,0,218,6.7,4.3,11,93.6
SMA,20201109,85,0,42,959,0.1,330,7.3,4.1,13,90.2
SMA,20201110,65,0,92,960.8,0.1,210,6.3,3.5,10.2,95.4
SMA,20201111,25,0,100,959.5,0.1,0,6,5,7.1,97.2
SMA,20201112,84,0,58,957.3,0,320,9.3,6.7,14.1,80.7
SMA,20201113,94,0,50,957,0.1,423,8.6,5,13.9,77
SMA,20201114,96,0,13,955.8,0,503,8.8,5.6,14.6,76.4
SMA,20201115,89,0,33,951.1,5.1,461,9.8,5.7,14,76.5
SMA,20201116,57,0,75,956.2,0.2,141,8.9,6.6,11.4,78.9
SMA,20201117,87,0,71,963,0,450,7.7,4.9,11.3,80.7
SMA,20201118,74,0,33,961.3,0,325,6.4,3.1,11.6,86.4
SMA,20201119,14,0,79,961.3,3.5,29,7.8,5.3,11.3,72.6
SMA,20201120,52,0,79,966.4,0.2,85,4.2,0.8,6.7,77.3
SMA,20201121,84,0,25,966.2,0,434,1.1,-1,4.8,81.9
SMA,20201122,74,0,63,962.6,0,348,1.2,-2.1,5.4,87.7
SMA,20201123,62,0,50,962.6,0,291,3.4,0.7,8.8,82.9
SMA,20201124,43,0,96,958.7,0,43,2.2,0.4,3.6,90.3
SMA,20201125,22,0,100,955.8,0,0,1.4,0.2,2.3,93.6
SMA,20201126,34,0,96,957.2,0,4,1.5,0.5,3.1,95.8
SMA,20201127,23,0,100,954.6,0,0,0.7,-0.3,2.2,97.1
SMA,20201128,12,0,100,952,0,0,0.3,-0.5,1.4,94.8
SMA,20201129,6,0,100,955.1,0,0,0.3,-0.7,1.6,86.2
